Date,VTI,VEA,VWO,AGG,TIP,GLD,IYR
2019-11-14,157.35000610351562,42.86000061035156,42.0,112.47000122070312,115.97000122070312,138.55999755859375,92.19999694824219
2019-11-15,158.5500030517578,43.119998931884766,42.279998779296875,112.41000366210938,115.83000183105469,138.2100067138672,92.69000244140625
2019-11-18,158.63999938964844,43.16999816894531,42.27000045776367,112.62000274658203,116.05999755859375,138.6199951171875,93.16999816894531
2019-11-19,158.69000244140625,43.09000015258789,42.41999816894531,112.69999694824219,116.2699966430664,138.69000244140625,93.29000091552734
2019-11-20,158.19000244140625,42.83000183105469,42.2599983215332,112.97000122070312,116.72000122070312,138.75999450683594,93.2699966430664
2019-11-21,157.7899932861328,42.77000045776367,42.310001373291016,112.80999755859375,116.45999908447266,138.0,91.98999786376953
2019-11-22,158.13999938964844,42.81999969482422,42.22999954223633,112.87000274658203,116.5,137.74000549316406,91.69000244140625
2019-11-25,159.63999938964844,43.150001525878906,42.61000061035156,112.9800033569336,116.62999725341797,137.0800018310547,92.05000305175781
2019-11-26,159.97999572753906,43.18000030517578,42.439998626708984,113.13999938964844,116.87999725341797,137.74000549316406,93.16000366210938
2019-11-27,160.74000549316406,43.29999923706055,42.56999969482422,113.0,116.6500015258789,137.00999450683594,93.45999908447266
2019-11-29,160.02000427246094,42.970001220703125,42.060001373291016,112.86000061035156,116.37999725341797,137.86000061035156,93.19999694824219
2019-12-02,158.57000732421875,42.779998779296875,42.06999969482422,112.48999786376953,116.11000061035156,137.7899932861328,91.81999969482422
2019-12-03,157.6300048828125,42.619998931884766,41.900001525878906,113.0,116.83000183105469,139.11000061035156,92.37999725341797
2019-12-04,158.64999389648438,42.9900016784668,42.27000045776367,112.80999755859375,116.75,138.9199981689453,92.73999786376953
2019-12-05,158.8800048828125,42.95000076293945,42.4900016784668,112.68000030517578,116.58000183105469,139.0,92.81999969482422
2019-12-06,160.2899932861328,43.31999969482422,42.650001525878906,112.5199966430664,116.5,137.6199951171875,92.9800033569336
2019-12-09,159.77999877929688,43.09000015258789,42.4900016784668,112.58000183105469,116.52999877929688,137.5800018310547,93.16999816894531
2019-12-10,159.63999938964844,43.130001068115234,42.58000183105469,112.54000091552734,116.5,137.97000122070312,92.61000061035156
2019-12-11,160.02000427246094,43.369998931884766,43.150001525878906,112.83999633789062,116.91000366210938,138.9199981689453,91.70999908447266
2019-12-12,161.3300018310547,43.709999084472656,43.7400016784668,112.36000061035156,116.33999633789062,138.42999267578125,90.51000213623047
2019-12-13,161.3300018310547,43.959999084472656,43.689998626708984,112.80999755859375,116.80999755859375,139.0500030517578,90.5999984741211
2019-12-16,162.50999450683594,44.400001525878906,44.060001373291016,112.58000183105469,116.54000091552734,139.0399932861328,90.29000091552734
2019-12-17,162.57000732421875,44.2400016784668,44.38999938964844,112.58999633789062,116.69999694824219,139.00999450683594,89.5199966430664
2019-12-18,162.63999938964844,44.130001068115234,44.630001068115234,112.37000274658203,116.56999969482422,139.02000427246094,90.68000030517578
2019-12-19,163.35000610351562,44.16999816894531,44.65999984741211,112.30000305175781,116.6500015258789,139.3800048828125,91.43000030517578
2019-12-20,164.19000244140625,44.2400016784668,44.70000076293945,112.31999969482422,116.58999633789062,139.52000427246094,92.0
2019-12-23,164.2899932861328,43.86000061035156,44.220001220703125,112.23999786376953,116.38999938964844,139.9499969482422,91.4800033569336
2019-12-24,163.44000244140625,43.81999969482422,44.18000030517578,112.37999725341797,116.52999877929688,141.27000427246094,91.7300033569336
2019-12-26,164.22999572753906,44.02000045776367,44.54999923706055,112.4800033569336,116.61000061035156,142.3800048828125,92.22000122070312
2019-12-27,164.0800018310547,44.13999938964844,44.61000061035156,112.62999725341797,116.6500015258789,142.3300018310547,92.47000122070312
2019-12-30,163.19000244140625,43.81999969482422,44.36000061035156,112.62999725341797,116.69000244140625,142.6300048828125,92.54000091552734
2019-12-31,163.6199951171875,44.060001373291016,44.470001220703125,112.37000274658203,116.56999969482422,142.89999389648438,93.08000183105469
2020-01-02,164.97999572753906,44.41999816894531,45.529998779296875,112.68000030517578,117.13999938964844,143.9499969482422,92.05000305175781
2020-01-03,163.92999267578125,43.880001068115234,44.720001220703125,113.01000213623047,117.68000030517578,145.86000061035156,92.70999908447266
2020-01-06,164.49000549316406,44.029998779296875,44.63999938964844,112.91999816894531,117.37999725341797,147.38999938964844,92.79000091552734
2020-01-07,164.10000610351562,43.959999084472656,44.619998931884766,112.80000305175781,117.0199966430664,147.97000122070312,91.8499984741211
2020-01-08,164.91000366210938,44.02000045776367,44.81999969482422,112.66999816894531,116.91000366210938,146.86000061035156,92.06999969482422
2020-01-09,165.94000244140625,44.20000076293945,45.04999923706055,112.79000091552734,116.9000015258789,146.02999877929688,92.12000274658203
2020-01-10,165.4600067138672,44.04999923706055,45.27000045776367,112.9800033569336,117.25,146.91000366210938,92.91999816894531
2020-01-13,166.58999633789062,44.310001373291016,45.88999938964844,112.91000366210938,117.2300033569336,145.82000732421875,93.91000366210938
2020-01-14,166.5,44.34000015258789,45.68000030517578,113.01000213623047,117.38999938964844,145.69000244140625,93.55000305175781
2020-01-15,166.91000366210938,44.310001373291016,45.38999938964844,113.18000030517578,117.4800033569336,146.5399932861328,94.37999725341797
2020-01-16,168.33999633789062,44.54999923706055,45.619998931884766,113.18000030517578,117.29000091552734,146.30999755859375,95.08000183105469
2020-01-17,168.75999450683594,44.65999984741211,45.90999984741211,113.05000305175781,117.0999984741211,146.5800018310547,95.19000244140625
2020-01-21,168.39999389648438,44.29999923706055,44.77000045776367,113.37000274658203,117.4800033569336,146.74000549316406,96.16000366210938
2020-01-22,168.5,44.40999984741211,45.040000915527344,113.43000030517578,117.4000015258789,146.7899932861328,95.61000061035156
2020-01-23,168.69000244140625,44.29999923706055,44.630001068115234,113.58000183105469,117.63999938964844,147.1199951171875,96.18000030517578
2020-01-24,167.08999633789062,44.130001068115234,44.290000915527344,113.79000091552734,117.9000015258789,147.97999572753906,95.95999908447266
2020-01-27,164.5800018310547,43.20000076293945,42.79999923706055,114.13999938964844,118.16999816894531,148.99000549316406,95.5
2020-01-28,166.1699981689453,43.56999969482422,43.15999984741211,114.04000091552734,117.98999786376953,147.66000366210938,95.91000366210938
2020-01-29,166.05999755859375,43.58000183105469,43.36000061035156,114.30000305175781,118.41999816894531,148.4600067138672,95.61000061035156
2020-01-30,166.4600067138672,43.47999954223633,42.77000045776367,114.30999755859375,118.55000305175781,148.47000122070312,95.7300033569336
2020-01-31,163.52000427246094,42.7400016784668,42.0099983215332,114.6500015258789,119.05999755859375,149.3300018310547,94.56999969482422
2020-02-03,164.9600067138672,42.88999938964844,42.310001373291016,114.37000274658203,118.6500015258789,148.36000061035156,94.86000061035156
2020-02-04,167.55999755859375,43.58000183105469,43.31999969482422,113.98999786376953,118.13999938964844,146.42999267578125,95.83000183105469
2020-02-05,169.2100067138672,44.0,43.560001373291016,113.81999969482422,117.79000091552734,146.61000061035156,95.8499984741211
2020-02-06,169.67999267578125,44.150001525878906,43.540000915527344,113.88999938964844,118.01000213623047,147.39999389648438,96.20999908447266
2020-02-07,168.7100067138672,43.720001220703125,42.95000076293945,114.22000122070312,118.48999786376953,147.7899932861328,96.16999816894531
2020-02-10,169.9499969482422,43.81999969482422,43.220001220703125,114.3499984741211,118.66999816894531,148.1699981689453,97.13999938964844
2020-02-11,170.4199981689453,44.119998931884766,43.77000045776367,114.20999908447266,118.31999969482422,147.66000366210938,97.93000030517578
2020-02-12,171.49000549316406,44.29999923706055,44.33000183105469,114.08999633789062,118.19999694824219,147.5399932861328,98.70999908447266
2020-02-13,171.4199981689453,43.97999954223633,43.86000061035156,114.16999816894531,118.44999694824219,148.3800048828125,99.37999725341797
2020-02-14,171.6999969482422,43.95000076293945,43.77000045776367,114.29000091552734,118.54000091552734,149.0,100.27999877929688
2020-02-18,171.3000030517578,43.650001525878906,43.619998931884766,114.44000244140625,118.80000305175781,150.91000366210938,100.20999908447266
2020-02-19,172.1699981689453,43.83000183105469,43.97999954223633,114.41000366210938,118.75,151.7899932861328,98.94999694824219
2020-02-20,171.64999389648438,43.5099983215332,43.380001068115234,114.66999816894531,118.9800033569336,152.41000366210938,100.0199966430664
2020-02-21,169.88999938964844,43.310001373291016,43.220001220703125,114.9000015258789,119.19999694824219,154.6999969482422,100.20999908447266
2020-02-24,164.3000030517578,41.619998931884766,41.70000076293945,115.2699966430664,119.75,156.08999633789062,98.87000274658203
2020-02-25,159.27999877929688,40.90999984741211,41.369998931884766,115.47000122070312,119.55000305175781,153.3000030517578,96.22000122070312
2020-02-26,158.39999389648438,40.939998626708984,41.630001068115234,115.3499984741211,119.48999786376953,153.97000122070312,95.20999908447266
2020-02-27,151.4600067138672,39.689998626708984,40.630001068115234,115.37000274658203,119.83999633789062,154.0,90.22000122070312
2020-02-28,150.44000244140625,39.470001220703125,40.52000045776367,116.22000122070312,120.02999877929688,148.3800048828125,87.4000015258789
2020-03-02,156.6699981689453,39.9900016784668,41.29999923706055,115.94000244140625,120.30999755859375,149.1999969482422,91.61000061035156
2020-03-03,152.6300048828125,39.66999816894531,41.099998474121094,116.7300033569336,121.52999877929688,153.88999938964844,91.62000274658203
2020-03-04,158.72999572753906,40.7599983215332,41.68000030517578,116.63999938964844,121.3499984741211,154.16000366210938,95.12000274658203
2020-03-05,153.44000244140625,39.689998626708984,40.880001068115234,117.0,121.7300033569336,157.49000549316406,93.05000305175781
2020-03-06,150.58999633789062,39.11000061035156,40.11000061035156,117.86000061035156,122.54000091552734,157.5500030517578,91.47000122070312
2020-03-09,138.5,35.93000030517578,37.119998931884766,117.70999908447266,120.0199966430664,157.80999755859375,84.69000244140625
2020-03-10,145.3699951171875,37.27000045776367,38.9900016784668,116.37999725341797,116.58000183105469,154.47999572753906,87.95999908447266
2020-03-11,138.00999450683594,35.33000183105469,37.29999923706055,114.72000122070312,113.94000244140625,153.92999267578125,82.83999633789062
2020-03-12,124.58999633789062,31.3799991607666,33.54999923706055,110.12999725341797,113.66999816894531,147.7899932861328,74.7699966430664
2020-03-13,135.92999267578125,33.36000061035156,35.900001525878906,111.86000061035156,114.12000274658203,143.27999877929688,81.1500015258789
2020-03-16,120.45999908447266,29.75,31.559999465942383,113.7300033569336,113.33000183105469,141.63999938964844,67.45999908447266
2020-03-17,126.5,31.100000381469727,33.540000915527344,110.79000091552734,110.16000366210938,143.55999755859375,70.62999725341797
2020-03-18,119.20999908447266,29.25,30.809999465942383,106.56999969482422,108.80999755859375,140.6999969482422,63.68000030517578
2020-03-19,120.08999633789062,29.68000030517578,30.979999542236328,108.94999694824219,110.91999816894531,138.0399932861328,63.709999084472656
2020-03-20,115.19000244140625,29.40999984741211,31.1200008392334,110.02999877929688,115.86000061035156,140.11000061035156,60.91999816894531
2020-03-23,111.91000366210938,28.780000686645508,30.459999084472656,112.63999938964844,118.04000091552734,146.3000030517578,57.84000015258789
2020-03-24,122.52999877929688,31.34000015258789,32.380001068115234,113.56999969482422,118.11000061035156,153.39999389648438,62.470001220703125
2020-03-25,124.22000122070312,32.470001220703125,33.439998626708984,114.7300033569336,119.25,151.3000030517578,65.2699966430664
2020-03-26,131.11000061035156,33.849998474121094,34.790000915527344,115.08000183105469,119.86000061035156,153.24000549316406,70.11000061035156
2020-03-27,126.93000030517578,32.810001373291016,32.90999984741211,115.56999969482422,120.25,152.25,70.19999694824219
2020-03-30,130.77999877929688,33.47999954223633,33.38999938964844,115.68000030517578,118.33999633789062,152.9199981689453,71.5999984741211
2020-03-31,128.91000366210938,33.34000015258789,33.54999923706055,115.37000274658203,117.91999816894531,148.0500030517578,69.56999969482422
2020-04-01,122.95999908447266,31.860000610351562,32.36000061035156,114.7300033569336,118.45999908447266,149.4499969482422,64.9800033569336
2020-04-02,125.5199966430664,32.470001220703125,33.310001373291016,114.9000015258789,120.2699966430664,151.89999389648438,65.26000213623047
2020-04-03,123.37999725341797,31.829999923706055,32.66999816894531,114.9800033569336,121.33000183105469,152.64999389648438,64.23999786376953
2020-04-06,132.00999450683594,33.540000915527344,34.279998779296875,115.54000091552734,121.25,156.8800048828125,69.05999755859375
2020-04-07,132.16000366210938,33.72999954223633,34.47999954223633,115.69999694824219,121.16999816894531,156.0399932861328,69.7300033569336
2020-04-08,136.8000030517578,34.04999923706055,34.880001068115234,115.80999755859375,120.33999633789062,154.64999389648438,74.72000122070312
2020-04-09,139.36000061035156,34.779998779296875,34.81999969482422,117.25,121.52999877929688,158.69000244140625,78.87999725341797
2020-04-13,137.6999969482422,34.5,34.95000076293945,116.69999694824219,121.75,161.41000366210938,75.66999816894531
2020-04-14,141.8800048828125,35.119998931884766,35.650001525878906,116.76000213623047,122.11000061035156,162.67999267578125,77.66999816894531
2020-04-15,138.5500030517578,33.97999954223633,34.86000061035156,117.23999786376953,122.23999786376953,161.85000610351562,74.7300033569336
2020-04-16,139.1999969482422,34.02000045776367,35.060001373291016,117.38999938964844,121.18000030517578,161.7100067138672,73.88999938964844
2020-04-17,143.13999938964844,34.97999954223633,35.630001068115234,117.25,120.5999984741211,158.57000732421875,76.08999633789062
2020-04-20,140.82000732421875,34.470001220703125,35.369998931884766,117.08000183105469,120.2300033569336,159.6999969482422,73.33000183105469
2020-04-21,136.4499969482422,33.7599983215332,34.38999938964844,117.13999938964844,120.83999633789062,158.61000061035156,71.98999786376953
2020-04-22,139.52999877929688,34.38999938964844,35.279998779296875,117.13999938964844,121.56999969482422,161.72999572753906,73.13999938964844
2020-04-23,139.5500030517578,34.33000183105469,35.13999938964844,117.41999816894531,121.5,163.33999633789062,72.47000122070312
2020-04-24,141.6300048828125,34.70000076293945,35.09000015258789,117.36000061035156,122.19000244140625,162.63999938964844,72.7699966430664
2020-04-27,144.13999938964844,35.18000030517578,35.75,116.81999969482422,121.94999694824219,161.55999755859375,75.06999969482422
2020-04-28,143.69000244140625,35.459999084472656,35.84000015258789,117.27999877929688,122.37000274658203,160.83999633789062,75.75
2020-04-29,147.75999450683594,36.400001525878906,36.810001373291016,117.36000061035156,122.22000122070312,161.72999572753906,76.91000366210938
2020-04-30,145.83999633789062,35.68000030517578,36.16999816894531,117.0999984741211,121.30999755859375,158.8000030517578,76.05000305175781
2020-05-01,141.80999755859375,34.88999938964844,34.959999084472656,116.87000274658203,121.01000213623047,159.77999877929688,73.47000122070312
2020-05-04,142.35000610351562,34.91999816894531,35.400001525878906,116.97000122070312,121.12999725341797,160.33999633789062,73.25
2020-05-05,143.6699981689453,35.0099983215332,35.560001373291016,116.87999725341797,121.2699966430664,161.02000427246094,73.5999984741211
2020-05-06,142.8800048828125,34.79999923706055,35.470001220703125,116.41000366210938,120.68000030517578,158.9499969482422,72.37999725341797
2020-05-07,144.75,35.33000183105469,35.70000076293945,116.7699966430664,121.44000244140625,161.38999938964844,73.33999633789062
2020-05-08,147.47000122070312,35.900001525878906,36.5,116.45999908447266,121.4000015258789,160.4199981689453,75.08999633789062
2020-05-11,147.49000549316406,35.88999938964844,36.31999969482422,116.11000061035156,120.9800033569336,159.4199981689453,74.02999877929688
2020-05-12,144.35000610351562,35.40999984741211,36.209999084472656,116.41000366210938,121.08999633789062,160.0399932861328,70.62999725341797
2020-05-13,141.4499969482422,35.11000061035156,36.099998474121094,116.5999984741211,121.19999694824219,161.5800018310547,68.95999908447266
2020-05-14,142.97000122070312,34.849998474121094,36.209999084472656,116.95999908447266,121.33999633789062,163.00999450683594,69.27999877929688
2020-05-15,143.8300018310547,34.86000061035156,35.7599983215332,117.02999877929688,121.55000305175781,163.92999267578125,68.95999908447266
2020-05-18,148.60000610351562,36.25,37.11000061035156,116.86000061035156,121.54000091552734,162.69000244140625,72.9800033569336
2020-05-19,147.02000427246094,35.86000061035156,36.7400016784668,116.98999786376953,121.4000015258789,164.25999450683594,72.16000366210938
2020-05-20,149.74000549316406,36.5099983215332,37.20000076293945,117.29000091552734,121.76000213623047,164.64999389648438,72.86000061035156
2020-05-21,148.83999633789062,36.11000061035156,36.81999969482422,117.37999725341797,121.62999725341797,162.25,72.76000213623047
2020-05-22,149.25999450683594,36.0099983215332,36.119998931884766,117.44000244140625,121.69999694824219,163.2100067138672,73.75
2020-05-26,151.33999633789062,37.08000183105469,36.91999816894531,117.25,121.25,160.88999938964844,76.44000244140625
2020-05-27,153.72999572753906,37.470001220703125,36.959999084472656,117.41999816894531,121.37000274658203,161.17999267578125,77.91000366210938
2020-05-28,153.1999969482422,37.720001220703125,36.720001220703125,117.33999633789062,121.75,161.72000122070312,78.2300033569336
2020-05-29,153.7100067138672,37.66999816894531,37.36000061035156,117.6500015258789,121.80000305175781,162.91000366210938,77.41999816894531
2020-06-01,154.75,38.4900016784668,38.209999084472656,117.37000274658203,121.94999694824219,163.66000366210938,79.20999908447266
2020-06-02,155.9199981689453,38.90999984741211,39.099998474121094,117.47000122070312,121.68000030517578,162.60000610351562,79.91999816894531
2020-06-03,158.35000610351562,39.810001373291016,39.86000061035156,117.18000030517578,121.27999877929688,159.60000610351562,82.31999969482422
2020-06-04,157.85000610351562,39.59000015258789,39.36000061035156,116.83000183105469,120.81999969482422,161.27999877929688,81.62000274658203
2020-06-05,161.89999389648438,40.369998931884766,40.27000045776367,116.9000015258789,120.80999755859375,158.00999450683594,84.58999633789062
2020-06-08,164.10000610351562,40.849998474121094,40.59000015258789,117.02999877929688,121.06999969482422,159.72000122070312,86.81999969482422
2020-06-09,162.60000610351562,40.31999969482422,40.369998931884766,117.18000030517578,121.19000244140625,161.25999450683594,85.41999816894531
2020-06-10,161.38999938964844,40.25,40.56999969482422,117.66000366210938,122.12000274658203,163.57000732421875,83.23999786376953
2020-06-11,151.8699951171875,38.040000915527344,38.5,117.45999908447266,122.16000366210938,162.38999938964844,77.9800033569336
2020-06-12,153.97000122070312,38.689998626708984,39.380001068115234,117.58000183105469,121.83000183105469,162.6199951171875,80.7699966430664
2020-06-15,155.6199951171875,38.810001373291016,39.220001220703125,117.97000122070312,121.87999725341797,162.3300018310547,81.16000366210938
2020-06-16,158.61000061035156,39.33000183105469,39.369998931884766,117.73999786376953,121.81999969482422,162.25,82.76000213623047
2020-06-17,157.83999633789062,39.41999816894531,39.72999954223633,117.63999938964844,121.73999786376953,162.55999755859375,81.63999938964844
2020-06-18,157.97000122070312,39.2400016784668,39.7400016784668,117.76000213623047,122.29000091552734,162.24000549316406,80.7699966430664
2020-06-19,157.0800018310547,39.060001373291016,39.810001373291016,117.80000305175781,122.52999877929688,164.02999877929688,79.75
2020-06-22,158.1699981689453,39.310001373291016,40.06999969482422,117.7699966430664,122.83999633789062,165.08999633789062,79.5999984741211
2020-06-23,158.7899932861328,39.5,40.470001220703125,117.75,122.91000366210938,166.47999572753906,79.36000061035156
2020-06-24,154.47999572753906,38.529998779296875,39.86000061035156,117.7300033569336,122.73999786376953,165.89999389648438,77.08999633789062
2020-06-25,155.63999938964844,39.040000915527344,40.029998779296875,117.87000274658203,122.8499984741211,165.8000030517578,78.04000091552734
2020-06-26,152.02000427246094,38.45000076293945,39.54999923706055,118.01000213623047,123.05999755859375,166.5399932861328,76.48999786376953
2020-06-29,154.25,38.79999923706055,39.810001373291016,118.11000061035156,123.19999694824219,166.6300048828125,77.91999816894531
2020-06-30,156.52999877929688,38.790000915527344,39.61000061035156,118.20999908447266,123.0,167.3699951171875,78.80999755859375
2020-07-01,157.44000244140625,38.91999816894531,40.13999938964844,118.05000305175781,123.08000183105469,166.6199951171875,80.58000183105469
2020-07-02,158.07000732421875,39.310001373291016,41.09000015258789,118.19000244140625,123.41999816894531,166.97999572753906,80.33000183105469
2020-07-06,160.55999755859375,39.970001220703125,42.900001525878906,118.18000030517578,123.66000366210938,167.97999572753906,80.33999633789062
2020-07-07,158.92999267578125,39.41999816894531,42.220001220703125,118.36000061035156,123.69000244140625,169.0399932861328,78.80999755859375
2020-07-08,160.22999572753906,39.7400016784668,43.349998474121094,118.31999969482422,123.47000122070312,170.08999633789062,78.7300033569336
2020-07-09,159.24000549316406,39.279998779296875,43.380001068115234,118.62999725341797,123.79000091552734,169.6300048828125,78.29000091552734
2020-07-10,160.9499969482422,39.650001525878906,43.08000183105469,118.48999786376953,123.66000366210938,169.19000244140625,78.51000213623047
2020-07-13,159.2100067138672,39.439998626708984,42.869998931884766,118.4800033569336,123.93000030517578,169.39999389648438,77.54000091552734
2020-07-14,161.3000030517578,39.9900016784668,42.88999938964844,118.66999816894531,123.94999694824219,170.19000244140625,78.12999725341797
2020-07-15,163.3000030517578,40.439998626708984,42.93000030517578,118.68000030517578,123.87999725341797,170.33999633789062,78.94000244140625
2020-07-16,162.57000732421875,40.189998626708984,42.31999969482422,118.76000213623047,124.12999725341797,168.72999572753906,78.08000183105469
2020-07-17,163.19000244140625,40.38999938964844,42.5099983215332,118.87999725341797,124.36000061035156,170.1199951171875,79.05999755859375
2020-07-20,164.44000244140625,40.619998931884766,43.11000061035156,119.01000213623047,124.52999877929688,170.94000244140625,78.12000274658203
2020-07-21,164.91000366210938,40.779998779296875,43.43000030517578,119.08000183105469,124.80999755859375,173.0,78.31999969482422
2020-07-22,165.77000427246094,40.88999938964844,43.279998779296875,119.18000030517578,124.80999755859375,175.6300048828125,79.5199966430664
2020-07-23,163.9600067138672,40.54999923706055,42.9900016784668,119.31999969482422,124.87000274658203,177.17999267578125,79.11000061035156
2020-07-24,162.69000244140625,40.349998474121094,42.880001068115234,119.27999877929688,124.83999633789062,178.6999969482422,78.51000213623047
2020-07-27,164.08999633789062,40.90999984741211,43.47999954223633,119.19999694824219,124.83999633789062,182.22999572753906,79.41999816894531
2020-07-28,162.88999938964844,40.720001220703125,43.0099983215332,119.27999877929688,125.06999969482422,183.75,80.83999633789062
2020-07-29,165.0500030517578,41.150001525878906,43.77000045776367,119.41999816894531,125.36000061035156,185.1300048828125,82.6500015258789
2020-07-30,164.67999267578125,40.599998474121094,43.2599983215332,119.51000213623047,125.48999786376953,183.75999450683594,82.2300033569336
2020-07-31,165.52000427246094,39.810001373291016,43.0099983215332,119.55999755859375,125.86000061035156,185.42999267578125,82.05999755859375
2020-08-03,166.9600067138672,40.5,43.34000015258789,119.4000015258789,126.02999877929688,185.63999938964844,80.98999786376953
2020-08-04,167.6199951171875,40.81999969482422,43.83000183105469,119.62999725341797,126.30999755859375,189.58999633789062,82.01000213623047
2020-08-05,168.83999633789062,41.040000915527344,44.279998779296875,119.4000015258789,126.37000274658203,191.35000610351562,81.69999694824219
2020-08-06,169.66000366210938,41.130001068115234,44.34000015258789,119.56999969482422,126.51000213623047,193.88999938964844,81.70999908447266
2020-08-07,169.8000030517578,40.959999084472656,43.439998626708984,119.43000030517578,126.16999816894531,190.80999755859375,82.81999969482422
2020-08-10,170.27000427246094,41.119998931884766,43.43000030517578,119.31999969482422,126.0199966430664,190.14999389648438,83.0199966430664
2020-08-11,168.89999389648438,41.290000915527344,43.27000045776367,118.98999786376953,125.73999786376953,179.94000244140625,81.81999969482422
2020-08-12,171.16000366210938,42.11000061035156,43.79999923706055,118.75,125.81999969482422,179.10000610351562,82.61000061035156
2020-08-13,171.02999877929688,41.93000030517578,43.630001068115234,118.30999755859375,125.5,183.3300018310547,81.66999816894531
2020-08-14,170.97999572753906,41.66999816894531,43.689998626708984,118.19999694824219,125.29000091552734,182.5399932861328,81.68000030517578
2020-08-17,171.7100067138672,41.9900016784668,44.15999984741211,118.36000061035156,125.55999755859375,186.5,82.31999969482422
2020-08-18,171.97000122070312,41.97999954223633,44.31999969482422,118.52999877929688,126.12000274658203,188.17999267578125,81.93000030517578
2020-08-19,171.3000030517578,41.75,43.810001373291016,118.3499984741211,125.73999786376953,182.24000549316406,80.45999908447266
2020-08-20,171.7899932861328,41.619998931884766,43.689998626708984,118.55999755859375,125.62000274658203,183.5,81.19000244140625
